order_id,order_status,order_purchase_timestamp,order_delivered_timestamp,order_estimated_delivery_date,delivery_delay_days,shipping_time_days,shipping_carrier,return_status
10221,delivered,2024-12-25 17:11:00,2025-01-02 17:11:00,2024-12-31 17:11:00,2.0,8.0,In-House,Not Returned
10222,delivered,2024-08-19 16:05:00,2024-08-22 16:05:00,2024-08-24 16:05:00,0.0,3.0,FedEx,Not Returned
10223,delivered,2024-02-18 09:21:00,2024-02-25 09:21:00,2024-02-23 09:21:00,2.0,7.0,In-House,Not Returned
10224,delivered,2024-03-19 11:24:00,2024-03-21 11:24:00,2024-03-22 11:24:00,0.0,2.0,In-House,Not Returned
10225,delivered,2024-02-17 14:42:00,2024-02-23 14:42:00,2024-02-23 14:42:00,0.0,6.0,In-House,Not Returned
10226,delivered,2024-10-11 15:31:00,2024-10-16 15:31:00,2024-10-15 15:31:00,1.0,5.0,In-House,Not Returned
10227,cancelled,2024-07-29 10:10:00,,2024-08-07 10:10:00,,,In-House,
10228,delivered,2024-05-27 11:18:00,2024-06-07 11:18:00,2024-06-06 11:18:00,1.0,11.0,In-House,Not Returned
10229,cancelled,2024-03-20 14:29:00,,2024-03-27 14:29:00,,,In-House,
10230,delivered,2024-02-28 18:14:00,2024-03-05 18:14:00,2024-03-02 18:14:00,3.0,6.0,In-House,Not Returned
10231,delivered,2024-11-07 11:14:00,2024-11-18 11:14:00,2024-11-15 11:14:00,3.0,11.0,In-House,Not Returned
10232,delivered,2024-05-19 14:56:00,2024-05-24 14:56:00,2024-05-22 14:56:00,2.0,5.0,In-House,Not Returned
10233,delivered,2024-04-02 10:04:00,2024-04-12 10:04:00,2024-04-09 10:04:00,3.0,10.0,FedEx,Not Returned
10234,delivered,2024-11-20 14:34:00,2024-11-25 14:34:00,2024-11-27 14:34:00,0.0,5.0,In-House,Not Returned
10235,delivered,2024-08-02 18:56:00,2024-08-09 18:56:00,2024-08-10 18:56:00,0.0,7.0,In-House,Returned
10236,delivered,2024-10-17 16:12:00,2024-10-24 16:12:00,2024-10-22 16:12:00,2.0,7.0,In-House,Not Returned
10237,delivered,2024-11-12 09:17:00,2024-11-20 09:17:00,2024-11-20 09:17:00,0.0,8.0,In-House,Not Returned
10238,delivered,2024-09-05 08:29:00,2024-09-13 08:29:00,2024-09-10 08:29:00,3.0,8.0,In-House,Not Returned
10239,delivered,2024-06-25 19:52:00,2024-07-04 19:52:00,2024-07-05 19:52:00,0.0,9.0,FedEx,Not Returned
10240,delivered,2024-01-24 09:06:00,2024-01-27 09:06:00,2024-01-28 09:06:00,0.0,3.0,In-House,Not Returned
10241,delivered,2024-04-14 14:51:00,2024-04-22 14:51:00,2024-04-24 14:51:00,0.0,8.0,In-House,Not Returned
10242,delivered,2024-05-28 12:10:00,2024-06-03 12:10:00,2024-06-04 12:10:00,0.0,6.0,In-House,Not Returned
10243,cancelled,2024-03-07 11:36:00,,2024-03-16 11:36:00,,,In-House,
10244,delivered,2024-02-06 13:32:00,2024-02-13 13:32:00,2024-02-10 13:32:00,3.0,7.0,In-House,Not Returned
10245,delivered,2024-08-23 11:54:00,2024-09-01 11:54:00,2024-08-31 11:54:00,1.0,9.0,In-House,Not Returned
10246,delivered,2024-12-29 11:43:00,2025-01-07 11:43:00,2025-01-08 11:43:00,0.0,9.0,In-House,Not Returned
10247,delivered,2024-06-15 18:04:00,2024-06-23 18:04:00,2024-06-24 18:04:00,0.0,8.0,In-House,Not Returned
10248,delivered,2024-02-15 10:15:00,2024-02-28 10:15:00,2024-02-25 10:15:00,3.0,13.0,In-House,Not Returned
10249,delivered,2024-09-25 16:01:00,2024-10-04 16:01:00,2024-10-04 16:01:00,0.0,9.0,In-House,Returned
10250,delivered,2024-06-19 19:40:00,2024-06-26 19:40:00,2024-06-29 19:40:00,0.0,7.0,In-House,Not Returned
10251,delivered,2024-06-27 13:37:00,2024-07-02 13:37:00,2024-06-30 13:37:00,2.0,5.0,In-House,Not Returned
10252,delivered,2024-02-22 17:52:00,2024-02-27 17:52:00,2024-02-29 17:52:00,0.0,5.0,DHL,Not Returned
10253,delivered,2024-03-31 11:22:00,2024-04-07 11:22:00,2024-04-06 11:22:00,1.0,7.0,In-House,Not Returned
10254,delivered,2024-11-17 09:56:00,2024-11-22 09:56:00,2024-11-21 09:56:00,1.0,5.0,In-House,Not Returned
10255,delivered,2024-11-19 08:02:00,2024-11-22 08:02:00,2024-11-24 08:02:00,0.0,3.0,In-House,Not Returned
10256,delivered,2024-09-16 11:08:00,2024-09-20 11:08:00,2024-09-19 11:08:00,1.0,4.0,In-House,Not Returned
10257,cancelled,2024-07-07 13:24:00,,2024-07-10 13:24:00,,,In-House,
10258,delivered,2024-08-24 16:01:00,2024-08-30 16:01:00,2024-09-02 16:01:00,0.0,6.0,In-House,Not Returned
10259,delivered,2024-10-19 08:55:00,2024-11-01 08:55:00,2024-10-29 08:55:00,3.0,13.0,In-House,Not Returned
10260,delivered,2024-02-01 15:52:00,2024-02-08 15:52:00,2024-02-05 15:52:00,3.0,7.0,In-House,Not Returned
10261,delivered,2024-01-21 17:02:00,2024-01-29 17:02:00,2024-01-30 17:02:00,0.0,8.0,In-House,Not Returned
10262,delivered,2024-07-05 16:40:00,2024-07-13 16:40:00,2024-07-13 16:40:00,0.0,8.0,In-House,Not Returned
10263,cancelled,2024-12-13 10:29:00,,2024-12-19 10:29:00,,,In-House,
10264,delivered,2024-06-17 08:15:00,2024-06-22 08:15:00,2024-06-25 08:15:00,0.0,5.0,In-House,Not Returned
10265,delivered,2024-12-02 13:00:00,2024-12-06 13:00:00,2024-12-08 13:00:00,0.0,4.0,In-House,Not Returned
10266,delivered,2024-06-28 08:59:00,2024-07-04 08:59:00,2024-07-06 08:59:00,0.0,6.0,In-House,Not Returned
10267,cancelled,2024-10-31 09:42:00,,2024-11-09 09:42:00,,,In-House,
10268,delivered,2024-03-06 12:49:00,2024-03-14 12:49:00,2024-03-14 12:49:00,0.0,8.0,In-House,Not Returned
10269,delivered,2024-11-26 14:24:00,2024-12-03 14:24:00,2024-12-03 14:24:00,0.0,7.0,In-House,Not Returned
10270,delivered,2024-06-07 12:10:00,2024-06-11 12:10:00,2024-06-14 12:10:00,0.0,4.0,In-House,Not Returned
10271,delivered,2024-04-25 08:53:00,2024-05-04 08:53:00,2024-05-01 08:53:00,3.0,9.0,In-House,Returned
10272,delivered,2024-12-04 11:28:00,2024-12-16 11:28:00,2024-12-14 11:28:00,2.0,12.0,In-House,Not Returned
10273,delivered,2024-03-19 11:32:00,2024-03-23 11:32:00,2024-03-25 11:32:00,0.0,4.0,In-House,Not Returned
10274,delivered,2024-01-23 18:43:00,2024-01-27 18:43:00,2024-01-29 18:43:00,0.0,4.0,In-House,Not Returned
10275,delivered,2024-11-08 10:41:00,2024-11-16 10:41:00,2024-11-14 10:41:00,2.0,8.0,In-House,Not Returned
10276,delivered,2024-09-30 09:21:00,2024-10-10 09:21:00,2024-10-10 09:21:00,0.0,10.0,In-House,Not Returned
10277,delivered,2024-07-07 14:52:00,2024-07-12 14:52:00,2024-07-10 14:52:00,2.0,5.0,In-House,Not Returned
10278,delivered,2024-07-14 13:38:00,2024-07-19 13:38:00,2024-07-18 13:38:00,1.0,5.0,In-House,Not Returned
10279,delivered,2024-05-08 19:17:00,2024-05-15 19:17:00,2024-05-14 19:17:00,1.0,7.0,FedEx,Not Returned
10280,delivered,2024-05-25 12:32:00,2024-05-28 12:32:00,2024-05-29 12:32:00,0.0,3.0,In-House,Not Returned
10281,delivered,2024-08-11 17:41:00,2024-08-14 17:41:00,2024-08-17 17:41:00,0.0,3.0,UPS,Returned
10282,delivered,2024-01-14 13:40:00,2024-01-19 13:40:00,2024-01-17 13:40:00,2.0,5.0,In-House,Not Returned
10283,delivered,2024-07-16 15:49:00,2024-07-21 15:49:00,2024-07-24 15:49:00,0.0,5.0,In-House,Returned
10284,delivered,2024-11-28 16:59:00,2024-12-01 16:59:00,2024-12-03 16:59:00,0.0,3.0,In-House,Not Returned
10285,delivered,2024-08-29 16:17:00,2024-09-08 16:17:00,2024-09-07 16:17:00,1.0,10.0,In-House,Returned
10286,delivered,2024-11-11 09:42:00,2024-11-13 09:42:00,2024-11-15 09:42:00,0.0,2.0,In-House,Not Returned
10287,delivered,2024-03-17 18:19:00,2024-03-22 18:19:00,2024-03-24 18:19:00,0.0,5.0,In-House,Not Returned
10288,delivered,2024-02-26 14:47:00,2024-03-05 14:47:00,2024-03-05 14:47:00,0.0,8.0,In-House,Not Returned
10289,delivered,2024-05-02 20:28:00,2024-05-14 20:28:00,2024-05-12 20:28:00,2.0,12.0,In-House,Not Returned
10290,delivered,2024-02-26 13:12:00,2024-03-04 13:12:00,2024-03-05 13:12:00,0.0,7.0,In-House,Not Returned
10291,delivered,2024-03-14 15:05:00,2024-03-17 15:05:00,2024-03-20 15:05:00,0.0,3.0,In-House,Not Returned
10292,delivered,2024-10-19 14:10:00,2024-10-29 14:10:00,2024-10-29 14:10:00,0.0,10.0,In-House,Not Returned
10293,delivered,2024-02-04 19:38:00,2024-02-07 19:38:00,2024-02-07 19:38:00,0.0,3.0,In-House,Not Returned
10294,delivered,2024-07-18 16:27:00,2024-07-24 16:27:00,2024-07-27 16:27:00,0.0,6.0,In-House,Not Returned
10295,delivered,2024-01-09 14:55:00,2024-01-16 14:55:00,2024-01-13 14:55:00,3.0,7.0,In-House,Not Returned
10296,delivered,2024-10-24 16:36:00,2024-10-30 16:36:00,2024-10-28 16:36:00,2.0,6.0,In-House,Not Returned
10297,delivered,2024-10-06 16:27:00,2024-10-15 16:27:00,2024-10-14 16:27:00,1.0,9.0,In-House,Not Returned
10298,delivered,2024-11-19 15:20:00,2024-11-27 15:20:00,2024-11-25 15:20:00,2.0,8.0,In-House,Not Returned
10299,delivered,2024-05-30 12:37:00,2024-06-05 12:37:00,2024-06-04 12:37:00,1.0,6.0,In-House,Not Returned
10300,delivered,2024-06-07 17:06:00,2024-06-13 17:06:00,2024-06-16 17:06:00,0.0,6.0,In-House,Not Returned
10301,delivered,2024-01-19 14:34:00,2024-01-25 14:34:00,2024-01-26 14:34:00,0.0,6.0,In-House,Not Returned
10302,delivered,2024-12-01 14:59:00,2024-12-04 14:59:00,2024-12-06 14:59:00,0.0,3.0,In-House,Not Returned
10303,delivered,2024-07-23 20:36:00,2024-07-27 20:36:00,2024-07-28 20:36:00,0.0,4.0,In-House,Not Returned
10304,delivered,2024-09-11 11:03:00,2024-09-20 11:03:00,2024-09-19 11:03:00,1.0,9.0,In-House,Not Returned
10305,delivered,2024-02-12 16:49:00,2024-02-23 16:49:00,2024-02-21 16:49:00,2.0,11.0,In-House,Returned
10306,delivered,2024-06-13 19:18:00,2024-06-17 19:18:00,2024-06-16 19:18:00,1.0,4.0,In-House,Not Returned
10307,delivered,2024-08-16 12:35:00,2024-08-19 12:35:00,2024-08-22 12:35:00,0.0,3.0,In-House,Not Returned
10308,delivered,2024-08-16 10:28:00,2024-08-21 10:28:00,2024-08-21 10:28:00,0.0,5.0,In-House,Not Returned
10309,delivered,2024-11-23 15:32:00,2024-11-27 15:32:00,2024-11-30 15:32:00,0.0,4.0,In-House,Not Returned
10310,delivered,2024-09-19 18:51:00,2024-09-24 18:51:00,2024-09-23 18:51:00,1.0,5.0,In-House,Not Returned
10311,cancelled,2024-01-18 09:57:00,,2024-01-28 09:57:00,,,In-House,
10312,delivered,2024-07-15 09:00:00,2024-07-16 09:00:00,2024-07-18 09:00:00,0.0,1.0,In-House,Not Returned
10313,delivered,2024-07-09 11:27:00,2024-07-15 11:27:00,2024-07-16 11:27:00,0.0,6.0,DHL,Not Returned
10314,delivered,2024-07-22 09:30:00,2024-07-27 09:30:00,2024-07-26 09:30:00,1.0,5.0,In-House,Not Returned
10315,delivered,2024-04-05 08:50:00,2024-04-11 08:50:00,2024-04-08 08:50:00,3.0,6.0,In-House,Not Returned
10316,delivered,2024-05-13 18:40:00,2024-05-16 18:40:00,2024-05-17 18:40:00,0.0,3.0,In-House,Not Returned
10317,delivered,2024-04-12 12:58:00,2024-04-18 12:58:00,2024-04-16 12:58:00,2.0,6.0,In-House,Not Returned
10318,delivered,2024-08-15 20:49:00,2024-08-17 20:49:00,2024-08-20 20:49:00,0.0,2.0,In-House,Not Returned
10319,delivered,2024-10-08 19:56:00,2024-10-13 19:56:00,2024-10-13 19:56:00,0.0,5.0,In-House,Not Returned
10320,delivered,2024-07-04 12:18:00,2024-07-16 12:18:00,2024-07-14 12:18:00,2.0,12.0,In-House,Not Returned
10321,delivered,2024-09-09 14:04:00,2024-09-16 14:04:00,2024-09-16 14:04:00,0.0,7.0,In-House,Not Returned
10322,delivered,2024-10-09 13:57:00,2024-10-13 13:57:00,2024-10-15 13:57:00,0.0,4.0,In-House,Returned
10323,delivered,2024-07-22 17:48:00,2024-07-29 17:48:00,2024-08-01 17:48:00,0.0,7.0,In-House,Returned
10324,delivered,2024-10-21 17:06:00,2024-11-02 17:06:00,2024-10-31 17:06:00,2.0,12.0,In-House,Returned
10325,delivered,2024-08-26 10:44:00,2024-09-01 10:44:00,2024-08-29 10:44:00,3.0,6.0,In-House,Not Returned
10326,delivered,2024-08-09 16:56:00,2024-08-17 16:56:00,2024-08-18 16:56:00,0.0,8.0,In-House,Not Returned
10327,delivered,2024-06-04 16:40:00,2024-06-14 16:40:00,2024-06-13 16:40:00,1.0,10.0,In-House,Not Returned
10328,delivered,2024-09-22 14:26:00,2024-09-26 14:26:00,2024-09-26 14:26:00,0.0,4.0,In-House,Not Returned
10329,delivered,2024-03-05 17:55:00,2024-03-18 17:55:00,2024-03-15 17:55:00,3.0,13.0,In-House,Not Returned
10330,delivered,2024-10-30 16:51:00,2024-11-07 16:51:00,2024-11-08 16:51:00,0.0,8.0,In-House,Not Returned
10331,delivered,2024-01-15 12:59:00,2024-01-23 12:59:00,2024-01-24 12:59:00,0.0,8.0,In-House,Not Returned
10332,delivered,2024-10-19 18:20:00,2024-10-29 18:20:00,2024-10-29 18:20:00,0.0,10.0,In-House,Not Returned
10333,delivered,2024-11-24 18:50:00,2024-11-24 18:50:00,2024-11-27 18:50:00,0.0,0.0,In-House,Not Returned
10334,delivered,2024-08-20 19:52:00,2024-08-23 19:52:00,2024-08-25 19:52:00,0.0,3.0,In-House,Not Returned
10335,delivered,2024-09-04 15:15:00,2024-09-11 15:15:00,2024-09-10 15:15:00,1.0,7.0,In-House,Not Returned
10336,delivered,2024-06-12 12:44:00,2024-06-17 12:44:00,2024-06-17 12:44:00,0.0,5.0,In-House,Not Returned
10337,delivered,2024-07-08 13:28:00,2024-07-16 13:28:00,2024-07-14 13:28:00,2.0,8.0,In-House,Not Returned
10338,delivered,2024-03-03 13:16:00,2024-03-08 13:16:00,2024-03-06 13:16:00,2.0,5.0,In-House,Not Returned
10339,cancelled,2024-05-28 09:29:00,,2024-06-03 09:29:00,,,In-House,
10340,delivered,2024-06-16 11:13:00,2024-06-25 11:13:00,2024-06-24 11:13:00,1.0,9.0,In-House,Not Returned
10341,delivered,2024-09-20 17:10:00,2024-09-21 17:10:00,2024-09-23 17:10:00,0.0,1.0,In-House,Returned
10342,delivered,2024-02-16 10:37:00,2024-02-23 10:37:00,2024-02-24 10:37:00,0.0,7.0,In-House,Not Returned
10343,delivered,2024-01-25 15:25:00,2024-01-28 15:25:00,2024-01-31 15:25:00,0.0,3.0,In-House,Not Returned
10344,delivered,2024-10-01 15:52:00,2024-10-12 15:52:00,2024-10-11 15:52:00,1.0,11.0,In-House,Not Returned
10345,delivered,2024-07-06 19:43:00,2024-07-09 19:43:00,2024-07-09 19:43:00,0.0,3.0,In-House,Not Returned
10346,delivered,2024-10-18 18:05:00,2024-10-23 18:05:00,2024-10-25 18:05:00,0.0,5.0,In-House,Not Returned
10347,delivered,2024-07-16 09:36:00,2024-07-26 09:36:00,2024-07-23 09:36:00,3.0,10.0,In-House,Not Returned
10348,delivered,2024-03-06 12:34:00,2024-03-13 12:34:00,2024-03-16 12:34:00,0.0,7.0,In-House,Not Returned
10349,delivered,2024-03-14 20:10:00,2024-03-25 20:10:00,2024-03-22 20:10:00,3.0,11.0,In-House,Not Returned
10350,delivered,2024-01-24 11:27:00,2024-01-28 11:27:00,2024-01-27 11:27:00,1.0,4.0,In-House,Not Returned
10351,delivered,2024-03-17 10:40:00,2024-03-26 10:40:00,2024-03-26 10:40:00,0.0,9.0,In-House,Not Returned
10352,delivered,2024-03-24 17:24:00,2024-03-31 17:24:00,2024-04-03 17:24:00,0.0,7.0,In-House,Not Returned
10353,delivered,2024-09-16 10:54:00,2024-09-25 10:54:00,2024-09-25 10:54:00,0.0,9.0,In-House,Not Returned
10354,delivered,2024-01-09 17:04:00,2024-01-13 17:04:00,2024-01-13 17:04:00,0.0,4.0,In-House,Not Returned
10355,delivered,2024-12-18 13:45:00,2024-12-25 13:45:00,2024-12-23 13:45:00,2.0,7.0,In-House,Not Returned
10356,delivered,2024-01-27 09:58:00,2024-01-28 09:58:00,2024-01-30 09:58:00,0.0,1.0,In-House,Not Returned
10357,delivered,2024-12-14 16:37:00,2024-12-16 16:37:00,2024-12-17 16:37:00,0.0,2.0,In-House,Not Returned
10358,delivered,2024-01-10 14:06:00,2024-01-14 14:06:00,2024-01-14 14:06:00,0.0,4.0,In-House,Not Returned
10359,delivered,2024-07-29 15:57:00,2024-08-01 15:57:00,2024-08-02 15:57:00,0.0,3.0,In-House,Not Returned
10360,delivered,2024-09-22 13:19:00,2024-09-25 13:19:00,2024-09-27 13:19:00,0.0,3.0,In-House,Not Returned
10361,delivered,2024-06-09 13:23:00,2024-06-21 13:23:00,2024-06-18 13:23:00,3.0,12.0,In-House,Returned
10362,delivered,2024-12-12 17:05:00,2024-12-21 17:05:00,2024-12-21 17:05:00,0.0,9.0,In-House,Not Returned
10363,delivered,2024-04-08 14:12:00,2024-04-19 14:12:00,2024-04-17 14:12:00,2.0,11.0,In-House,Not Returned
10364,delivered,2024-05-27 08:03:00,2024-06-02 08:03:00,2024-06-03 08:03:00,0.0,6.0,In-House,Not Returned
10365,delivered,2024-09-02 20:20:00,2024-09-02 20:20:00,2024-09-05 20:20:00,0.0,0.0,In-House,Returned
10366,delivered,2024-03-03 13:14:00,2024-03-10 13:14:00,2024-03-13 13:14:00,0.0,7.0,In-House,Not Returned
10367,delivered,2024-03-15 17:27:00,2024-03-25 17:27:00,2024-03-25 17:27:00,0.0,10.0,In-House,Not Returned
10368,delivered,2024-08-14 11:16:00,2024-08-20 11:16:00,2024-08-22 11:16:00,0.0,6.0,In-House,Not Returned
10369,delivered,2024-10-02 16:59:00,2024-10-08 16:59:00,2024-10-06 16:59:00,2.0,6.0,In-House,Not Returned
10370,delivered,2024-02-25 08:36:00,2024-03-01 08:36:00,2024-03-03 08:36:00,0.0,5.0,In-House,Returned
10371,delivered,2024-12-08 09:53:00,2024-12-11 09:53:00,2024-12-11 09:53:00,0.0,3.0,In-House,Returned
10372,delivered,2024-07-30 17:45:00,2024-08-07 17:45:00,2024-08-08 17:45:00,0.0,8.0,In-House,Not Returned
10373,delivered,2024-10-08 10:58:00,2024-10-08 10:58:00,2024-10-11 10:58:00,0.0,0.0,In-House,Not Returned
10374,delivered,2024-05-27 09:55:00,2024-06-06 09:55:00,2024-06-03 09:55:00,3.0,10.0,In-House,Not Returned
10375,delivered,2024-09-30 20:30:00,2024-10-05 20:30:00,2024-10-04 20:30:00,1.0,5.0,In-House,Not Returned
10376,delivered,2024-03-31 13:03:00,2024-04-04 13:03:00,2024-04-04 13:03:00,0.0,4.0,In-House,Not Returned
10377,cancelled,2024-05-28 18:47:00,,2024-06-03 18:47:00,,,In-House,
10378,delivered,2024-05-25 20:25:00,2024-05-29 20:25:00,2024-05-31 20:25:00,0.0,4.0,In-House,Not Returned
10379,delivered,2024-03-09 15:47:00,2024-03-15 15:47:00,2024-03-13 15:47:00,2.0,6.0,In-House,Not Returned
10380,cancelled,2024-03-24 19:18:00,,2024-03-28 19:18:00,,,In-House,
10381,delivered,2024-06-21 20:47:00,2024-06-24 20:47:00,2024-06-27 20:47:00,0.0,3.0,In-House,Not Returned
10382,delivered,2024-11-08 11:48:00,2024-11-16 11:48:00,2024-11-14 11:48:00,2.0,8.0,In-House,Not Returned
10383,delivered,2024-02-14 09:26:00,2024-02-18 09:26:00,2024-02-18 09:26:00,0.0,4.0,In-House,Not Returned
10384,delivered,2024-06-14 19:36:00,2024-06-25 19:36:00,2024-06-24 19:36:00,1.0,11.0,In-House,Not Returned
10385,cancelled,2024-05-16 10:39:00,,2024-05-21 10:39:00,,,In-House,
10386,delivered,2024-11-30 19:20:00,2024-12-08 19:20:00,2024-12-06 19:20:00,2.0,8.0,In-House,Not Returned
10387,delivered,2024-06-06 13:15:00,2024-06-13 13:15:00,2024-06-11 13:15:00,2.0,7.0,In-House,Not Returned
10388,delivered,2024-11-23 19:08:00,2024-12-03 19:08:00,2024-12-01 19:08:00,2.0,10.0,In-House,Not Returned
10389,delivered,2024-09-01 12:45:00,2024-09-05 12:45:00,2024-09-04 12:45:00,1.0,4.0,In-House,Not Returned
10390,delivered,2024-12-25 15:42:00,2025-01-04 15:42:00,2025-01-03 15:42:00,1.0,10.0,In-House,Not Returned
10391,delivered,2024-12-14 16:11:00,2024-12-18 16:11:00,2024-12-19 16:11:00,0.0,4.0,In-House,Not Returned
10392,delivered,2024-09-27 09:25:00,2024-10-03 09:25:00,2024-10-02 09:25:00,1.0,6.0,In-House,Not Returned
10393,delivered,2024-10-07 14:54:00,2024-10-15 14:54:00,2024-10-17 14:54:00,0.0,8.0,In-House,Not Returned
10394,delivered,2024-06-16 11:57:00,2024-06-20 11:57:00,2024-06-21 11:57:00,0.0,4.0,In-House,Not Returned
10395,delivered,2024-02-16 15:55:00,2024-02-22 15:55:00,2024-02-22 15:55:00,0.0,6.0,In-House,Not Returned
10396,delivered,2024-09-19 13:16:00,2024-09-25 13:16:00,2024-09-27 13:16:00,0.0,6.0,In-House,Returned
10397,delivered,2024-01-12 16:17:00,2024-01-14 16:17:00,2024-01-15 16:17:00,0.0,2.0,In-House,Not Returned
10398,delivered,2024-01-24 09:28:00,2024-01-29 09:28:00,2024-01-30 09:28:00,0.0,5.0,In-House,Not Returned
10399,delivered,2024-08-29 15:37:00,2024-09-01 15:37:00,2024-09-01 15:37:00,0.0,3.0,In-House,Not Returned
10400,delivered,2024-07-10 13:13:00,2024-07-18 13:13:00,2024-07-16 13:13:00,2.0,8.0,In-House,Not Returned
10401,delivered,2024-12-15 12:42:00,2024-12-20 12:42:00,2024-12-21 12:42:00,0.0,5.0,In-House,Not Returned
10402,delivered,2024-04-01 17:23:00,2024-04-07 17:23:00,2024-04-04 17:23:00,3.0,6.0,In-House,Not Returned
10403,delivered,2024-01-12 15:30:00,2024-01-19 15:30:00,2024-01-19 15:30:00,0.0,7.0,In-House,Not Returned
10404,delivered,2024-04-27 09:47:00,2024-05-04 09:47:00,2024-05-07 09:47:00,0.0,7.0,In-House,Returned
10405,delivered,2024-02-27 13:50:00,2024-03-04 13:50:00,2024-03-02 13:50:00,2.0,6.0,In-House,Not Returned
10406,delivered,2024-04-15 08:19:00,2024-04-25 08:19:00,2024-04-25 08:19:00,0.0,10.0,In-House,Returned
10407,delivered,2024-05-05 12:35:00,2024-05-09 12:35:00,2024-05-10 12:35:00,0.0,4.0,In-House,Not Returned
10408,delivered,2024-01-29 10:27:00,2024-02-04 10:27:00,2024-02-03 10:27:00,1.0,6.0,In-House,Not Returned
10409,delivered,2024-10-22 18:15:00,2024-11-01 18:15:00,2024-10-31 18:15:00,1.0,10.0,In-House,Not Returned
10410,delivered,2024-03-14 16:54:00,2024-03-16 16:54:00,2024-03-19 16:54:00,0.0,2.0,In-House,Not Returned
10411,delivered,2024-02-01 08:38:00,2024-02-04 08:38:00,2024-02-06 08:38:00,0.0,3.0,In-House,Returned
10412,delivered,2024-10-11 10:22:00,2024-10-12 10:22:00,2024-10-15 10:22:00,0.0,1.0,In-House,Not Returned
10413,delivered,2024-12-22 12:49:00,2025-01-01 12:49:00,2024-12-30 12:49:00,2.0,10.0,In-House,Not Returned
10414,delivered,2024-10-02 11:03:00,2024-10-15 11:03:00,2024-10-12 11:03:00,3.0,13.0,In-House,Not Returned
10415,delivered,2024-08-25 17:00:00,2024-08-26 17:00:00,2024-08-29 17:00:00,0.0,1.0,In-House,Not Returned
10416,delivered,2024-07-17 10:10:00,2024-07-25 10:10:00,2024-07-22 10:10:00,3.0,8.0,In-House,Not Returned
10417,delivered,2024-07-08 20:36:00,2024-07-13 20:36:00,2024-07-14 20:36:00,0.0,5.0,In-House,Not Returned
10418,delivered,2024-07-12 19:42:00,2024-07-16 19:42:00,2024-07-18 19:42:00,0.0,4.0,In-House,Not Returned
10419,delivered,2024-10-27 10:53:00,2024-10-31 10:53:00,2024-10-30 10:53:00,1.0,4.0,In-House,Not Returned
10420,delivered,2024-06-19 15:41:00,2024-06-25 15:41:00,2024-06-25 15:41:00,0.0,6.0,In-House,Not Returned
10421,delivered,2024-03-01 09:50:00,2024-03-11 09:50:00,2024-03-10 09:50:00,1.0,10.0,In-House,Not Returned
10422,delivered,2024-07-22 08:32:00,2024-08-02 08:32:00,2024-07-30 08:32:00,3.0,11.0,FedEx,Not Returned
10423,delivered,2024-08-26 08:34:00,2024-08-31 08:34:00,2024-09-03 08:34:00,0.0,5.0,In-House,Not Returned
10424,delivered,2024-09-19 16:26:00,2024-09-19 16:26:00,2024-09-22 16:26:00,0.0,0.0,In-House,Returned
10425,cancelled,2024-04-14 19:29:00,,2024-04-21 19:29:00,,,In-House,
10426,delivered,2024-01-09 09:06:00,2024-01-12 09:06:00,2024-01-13 09:06:00,0.0,3.0,In-House,Returned
10427,delivered,2024-03-19 11:25:00,2024-03-27 11:25:00,2024-03-29 11:25:00,0.0,8.0,In-House,Not Returned
10428,delivered,2024-10-08 17:43:00,2024-10-14 17:43:00,2024-10-11 17:43:00,3.0,6.0,In-House,Not Returned
10429,delivered,2024-11-24 17:27:00,2024-11-29 17:27:00,2024-11-30 17:27:00,0.0,5.0,In-House,Not Returned
10430,delivered,2024-03-12 17:59:00,2024-03-23 17:59:00,2024-03-22 17:59:00,1.0,11.0,In-House,Returned
10431,delivered,2024-02-08 15:04:00,2024-02-16 15:04:00,2024-02-13 15:04:00,3.0,8.0,In-House,Not Returned
10432,delivered,2024-11-18 19:48:00,2024-11-29 19:48:00,2024-11-26 19:48:00,3.0,11.0,In-House,Not Returned
